날짜,코스피종가,날짜,코스닥종가,날짜,나스닥종가,날짜,환율종가,날짜,항셍종가
20120313,"2,025.04",20120314,538.86,20120522,"2,839.10",20120919,"1,116.14",20120313,"21,339.70"
20120312,"2,002.50",20120313,538.46,20120521,"2,847.20",20120918,"1,118.90",20120312,"21,134.18"
20120309,"2,018.30",20120312,536.11,20120518,"2,778.80",20120917,"1,116.50",20120309,"21,086.00"
20120308,"2,000.76",20120309,539.55,20120517,"2,813.70",20120914,"1,117.05",20120308,"20,900.73"
20120307,"1,982.15",20120308,535.76,20120516,"2,874.00",20120913,"1,128.82",20120307,"20,627.78"
20120306,"2,000.36",20120307,532.48,20120515,"2,893.80",20120912,"1,127.06",20120306,"20,806.25"
20120305,"2,016.06",20120306,533.62,20120514,"2,902.60",20120911,"1,128.34",20120305,"21,265.31"
20120302,"2,034.63",20120305,539.74,20120511,"2,933.80",20120910,"1,129.00",20120302,"21,562.26"
20120229,"2,030.25",20120302,543.97,20120510,"2,933.60",20120907,"1,130.30",20120301,"21,387.96"
20120228,"2,003.69",20120229,542.3,20120509,"2,934.70",20120906,"1,134.15",20120229,"21,680.08"
20120227,"1,991.16",20120228,540.35,20120508,"2,946.30",20120905,"1,136.66",20120228,"21,568.73"
20120224,"2,019.89",20120227,538.34,20120507,"2,957.80",20120904,"1,133.63",20120227,"21,217.86"
20120223,"2,007.80",20120224,544.14,20120504,"2,956.30",20120903,"1,131.98",20120224,"21,406.86"
20120222,"2,028.65",20120223,541.13,20120503,"3,024.30",20120831,"1,133.79",20120223,"21,380.99"
20120221,"2,024.24",20120222,544.2,20120502,"3,059.90",20120830,"1,134.88",20120222,"21,549.28"
20120220,"2,024.90",20120221,543.06,20120501,"3,050.40",20120829,"1,135.35",20120221,"21,478.72"
20120217,"2,023.47",20120220,540.33,20120430,"3,046.40",20120828,"1,135.05",20120220,"21,424.79"
20120216,"1,997.45",20120217,540.14,20120427,"3,069.20",20120827,"1,135.35",20120217,"21,491.62"
20120215,"2,025.32",20120216,535.3,20120426,"3,050.60",20120824,"1,134.75",20120216,"21,277.28"
20120214,"2,002.64",20120215,537.86,20120425,"3,029.60",20120823,"1,132.08",20120215,"21,365.23"
20120213,"2,005.74",20120214,535.36,20120424,"2,961.60",20120822,"1,135.96",20120214,"20,917.83"
20120210,"1,993.71",20120213,533.19,20120423,"2,970.40",20120821,"1,131.19",20120213,"20,887.40"
20120209,"2,014.62",20120210,528.67,20120420,"3,000.40",20120820,"1,135.75",20120210,"20,783.86"
20120208,"2,003.73",20120209,524.27,20120419,"3,007.60",20120817,"1,135.42",20120209,"21,010.01"
20120207,"1,981.59",20120208,520.95,20120418,"3,031.40",20120816,"1,133.59",20120208,"21,018.46"
20120206,"1,973.13",20120207,519.07,20120417,"3,042.80",20120815,"1,130.81",20120207,"20,699.19"
20120203,"1,972.34",20120206,517.1,20120416,"2,988.40",20120814,"1,130.59",20120206,"20,709.94"
20120202,"1,984.30",20120203,522.59,20120413,"3,011.30",20120813,"1,129.13",20120203,"20,756.98"
20120201,"1,959.24",20120202,522.08,20120412,"3,055.60",20120810,"1,131.15",20120202,"20,739.45"
20120131,"1,955.79",20120201,519.25,20120411,"3,016.50",20120809,"1,127.29",20120201,"20,333.37"
20120130,"1,940.55",20120131,513.99,20120410,"2,991.20",20120808,"1,130.42",20120131,"20,390.49"
20120127,"1,964.83",20120130,510.33,20120409,"3,047.10",20120807,"1,128.90",20120130,"20,160.41"
20120126,"1,957.18",20120127,515.81,20120405,"3,080.50",20120806,"1,128.33",20120127,"20,501.67"
20120125,"1,952.23",20120126,516.45,20120404,"3,068.10",20120803,"1,135.00",20120126,"20,439.14"
20120120,"1,949.89",20120125,511.47,20120403,"3,113.60",20120802,"1,132.07",20120120,"20,110.37"
20120119,"1,914.97",20120120,512.17,20120402,"3,119.70",20120801,"1,127.26",20120119,"19,942.95"
20120118,"1,892.39",20120119,515.7,20120330,"3,091.60",20120731,"1,130.67",20120118,"19,686.92"
20120117,"1,892.74",20120118,513.2,20120329,"3,095.40",20120730,"1,137.62",20120117,"19,627.75"
20120116,"1,859.27",20120117,519.58,20120328,"3,105.00",20120727,"1,138.61",20120116,"19,012.20"
20120113,"1,875.68",20120116,519.85,20120327,"3,120.40",20120726,"1,146.57",20120113,"19,204.42"
20120112,"1,864.57",20120113,523.13,20120326,"3,122.60",20120725,"1,149.44",20120112,"19,095.38"
20120111,"1,845.55",20120112,520.34,20120323,"3,067.90",20120724,"1,149.18",20120111,"19,151.94"
20120110,"1,853.22",20120111,518.58,20120322,"3,063.30",20120723,"1,150.38",20120110,"19,004.28"
20120109,"1,826.49",20120110,525.74,20120321,"3,075.30",20120720,"1,142.75",20120109,"18,865.72"
20120106,"1,843.14",20120109,520.28,20120320,"3,074.10",20120719,"1,138.30",20120106,"18,593.06"
20120105,"1,863.74",20120106,518.94,20120319,"3,078.30",20120718,"1,142.50",20120105,"18,813.41"
20120104,"1,866.22",20120105,521.96,20120316,"3,055.30",20120717,"1,145.43",20120104,"18,727.31"
20120103,"1,875.41",20120104,516.3,20120315,"3,056.40",20120716,"1,146.18",20120103,"18,877.41"
20120102,"1,826.37",20120103,513.83,20120314,"3,040.70",20120713,"1,148.06",20111230,"18,434.39"
20111229,"1,825.74",20120102,506.79,20120313,"3,039.90",20120712,"1,154.63",20111229,"18,397.92"
20111228,"1,825.12",20111229,500.18,20120312,"2,983.70",20120711,"1,141.00",20111228,"18,518.67"
20111227,"1,842.02",20111228,495.22,20120309,"2,988.30",20120710,"1,140.15",20111223,"18,629.17"
20111226,"1,856.70",20111227,491.64,20120308,"2,970.40",20120709,"1,143.17",20111222,"18,378.23"
20111223,"1,867.22",20111226,501.37,20120307,"2,935.70",20120706,"1,140.55",20111221,"18,416.45"
20111222,"1,847.49",20111223,502.36,20120306,"2,910.30",20120705,"1,133.80",20111220,"18,080.20"
20111221,"1,848.41",20111222,501.54,20120305,"2,950.50",20120704,"1,137.49",20111219,"18,070.21"
20111220,"1,793.06",20111221,500.64,20120302,"2,976.20",20120703,"1,133.48",20111216,"18,285.39"
20111219,"1,776.93",20111220,489.61,20120301,"2,989.00",20120702,"1,143.89",20111215,"18,026.84"
20111216,"1,839.96",20111219,477.61,20120229,"2,966.90",20120629,"1,141.32",20111214,"18,354.43"
20111215,"1,819.11",20111216,504.58,20120228,"2,986.80",20120628,"1,158.02",20111213,"18,447.17"
20111214,"1,857.75",20111215,497.76,20120227,"2,966.20",20120627,"1,155.69",20111212,"18,575.66"
20111213,"1,864.06",20111214,508.38,20120224,"2,963.80",20120626,"1,158.50",20111209,"18,586.23"
20111212,"1,899.76",20111213,511.3,20120223,"2,957.00",20120625,"1,162.05",20111208,"19,107.81"
20111209,"1,874.75",20111212,515.22,20120222,"2,933.20",20120622,"1,158.94",20111207,"19,240.58"
20111208,"1,912.39",20111209,507.6,20120221,"2,948.60",20120621,"1,154.45",20111206,"18,942.23"
20111207,"1,919.42",20111208,508.65,20120217,"2,951.80",20120620,"1,152.71",20111205,"19,179.69"
20111206,"1,902.82",20111207,505.68,20120216,"2,959.90",20120619,"1,153.35",20111202,"19,040.39"
20111205,"1,922.90",20111206,502.59,20120215,"2,915.80",20120618,"1,157.50",20111201,"19,002.26"
20111202,"1,916.04",20111205,505.82,20120214,"2,931.80",20120615,"1,164.86",20111130,"17,989.35"
20111201,"1,916.18",20111202,498.33,20120213,"2,931.40",20120614,"1,164.37",20111129,"18,256.20"
20111130,"1,847.51",20111201,496.33,20120210,"2,903.90",20120613,"1,166.54",20111128,"18,037.81"
20111129,"1,856.52",20111130,492.81,20120209,"2,927.20",20120612,"1,169.25",20111125,"17,689.48"
20111128,"1,815.28",20111129,492.73,20120208,"2,915.90",20120611,"1,171.50",20111124,"17,935.10"
20111125,"1,776.40",20111128,486.36,20120207,"2,904.10",20120608,"1,174.09",20111123,"17,864.43"
20111124,"1,795.06",20111125,479.55,20120206,"2,902.00",20120607,"1,164.85",20111122,"18,251.59"
20111123,"1,783.10",20111124,489.48,20120203,"2,905.70",20120606,"1,174.50",20111121,"18,225.85"
20111122,"1,826.28",20111123,490.49,20120202,"2,859.70",20120605,"1,178.43",20111118,"18,491.23"
20111121,"1,820.03",20111122,505.69,20120201,"2,848.30",20120604,"1,179.59",20111117,"18,817.47"
20111118,"1,839.17",20111121,498.36,20120131,"2,813.80",20120601,"1,182.50",20111116,"18,960.90"
20111117,"1,876.67",20111118,503.09,20120130,"2,811.90",20120531,"1,180.47",20111115,"19,348.44"
20111116,"1,856.07",20111117,506.54,20120127,"2,816.60",20120530,"1,180.91",20111114,"19,508.18"
20111115,"1,886.12",20111116,497.58,20120126,"2,805.30",20120529,"1,176.15",20111111,"19,137.17"
20111114,"1,902.81",20111115,508.33,20120125,"2,818.30",20120528,"1,176.57",20111110,"18,963.89"
20111111,"1,863.45",20111114,510.09,20120124,"2,786.60",20120525,"1,185.50",20111109,"20,014.43"
20111110,"1,813.25",20111111,500.08,20120123,"2,784.20",20120524,"1,177.22",20111108,"19,678.47"
20111109,"1,907.53",20111110,488.77,20120120,"2,786.70",20120523,"1,181.11",20111107,"19,677.89"
20111108,"1,903.14",20111109,509.41,20120119,"2,788.30",20120522,"1,166.83",20111104,"19,842.79"
20111107,"1,919.10",20111108,507.11,20120118,"2,769.70",20120521,"1,167.28",20111103,"19,242.50"
20111104,"1,928.41",20111107,509.77,20120117,"2,728.10",20120518,"1,168.74",20111102,"19,733.71"
20111103,"1,869.96",20111104,502.8,20120113,"2,710.70",20120517,"1,165.94",20111101,"19,369.96"
20111102,"1,898.01",20111103,487.91,20120112,"2,724.70",20120516,"1,166.32",20111031,"19,864.87"
20111101,"1,909.63",20111102,493.49,20120111,"2,710.80",20120515,"1,155.90",20111028,"20,019.24"
20111031,"1,909.03",20111101,492.36,20120110,"2,702.50",20120514,"1,153.80",20111027,"19,688.70"
20111028,"1,929.48",20111031,490.69,20120109,"2,676.60",20120511,"1,149.20",20111026,"19,066.54"
20111027,"1,922.04",20111028,490.59,20120106,"2,674.20",20120510,"1,142.90",20111025,"18,968.20"
20111026,"1,894.31",20111027,497.04,20120105,"2,669.90",20120509,"1,144.50",20111024,"18,771.82"
20111025,"1,888.65",20111026,497.51,20120104,"2,648.40",20120508,"1,138.25",20111021,"18,025.72"
20111024,"1,898.32",20111025,492.69,20120103,"2,648.70",20120507,"1,138.50",20111020,"17,983.10"
20111021,"1,838.38",20111024,493.03,20111230,"2,605.10",20120504,"1,135.85",20111019,"18,309.22"
20111020,"1,805.09",20111021,481.22,20111229,"2,613.70",20120503,"1,131.25",20111018,"18,076.46"
20111019,"1,855.92",20111020,469.98,20111228,"2,590.00",20120502,"1,130.20",20111017,"18,873.99"
20111018,"1,838.90",20111019,488.17,20111227,"2,625.20",20120501,"1,127.65",20111014,"18,501.79"
20111017,"1,865.18",20111018,483.43,20111223,"2,618.60",20120430,"1,130.15",20111013,"18,757.81"
20111014,"1,835.40",20111017,485.38,20111222,"2,599.40",20120427,"1,131.37",20111012,"18,329.46"
20111013,"1,823.10",20111014,473.89,20111221,"2,578.00",20120426,"1,133.00",20111011,"18,141.59"
20111012,"1,809.50",20111013,473.56,20111220,"2,603.70",20120425,"1,138.05",20111010,"17,711.06"
20111011,"1,795.02",20111012,467.65,20111219,"2,523.10",20120424,"1,139.45",20111007,"17,707.01"
20111010,"1,766.44",20111011,459.06,20111216,"2,555.30",20120423,"1,141.80",20111006,"17,172.28"
20111007,"1,759.77",20111010,453.91,20111215,"2,541.00",20120420,"1,139.35",20111004,"16,250.27"
20111006,"1,710.32",20111007,442.64,20111214,"2,539.30",20120419,"1,140.65",20111003,"16,822.15"
20111005,"1,666.52",20111006,431.18,20111213,"2,579.30",20120418,"1,140.65",20110930,"17,592.41"
20111004,"1,706.19",20111005,421.18,20111212,"2,612.30",20120417,"1,134.55",20110928,"18,011.06"
20110930,"1,769.65",20111004,436.13,20111209,"2,646.90",20120416,"1,136.10",20110927,"18,130.55"
20110929,"1,769.29",20110930,449.66,20111208,"2,596.40",20120413,"1,134.50",20110926,"17,407.80"
20110928,"1,723.09",20110929,443.26,20111207,"2,649.20",20120412,"1,135.05",20110923,"17,668.83"
20110927,"1,735.71",20110928,434.2,20111206,"2,649.60",20120411,"1,143.70",20110922,"17,911.95"
20110926,"1,652.71",20110927,433.41,20111205,"2,655.80",20120410,"1,139.65",20110921,"18,824.17"
20110923,"1,697.44",20110926,409.55,20111202,"2,626.90",20120409,"1,137.50",20110920,"19,014.80"
20110922,"1,800.55",20110923,446.51,20111201,"2,626.20",20120406,"1,132.75",20110919,"18,917.95"
20110921,"1,854.28",20110922,471.41,20111130,"2,620.30",20120405,"1,130.40",20110916,"19,455.31"
20110920,"1,837.97",20110921,477.51,20111129,"2,515.50",20120404,"1,131.15",20110915,"19,181.50"
20110919,"1,820.94",20110920,470.11,20111128,"2,527.30",20120403,"1,125.85",20110914,"19,045.44"
20110916,"1,840.10",20110919,462.84,20111125,"2,441.50",20120402,"1,125.95",20110912,"19,030.54"
20110915,"1,774.08",20110916,467.84,20111123,"2,460.10",20120330,"1,131.90",20110909,"19,866.63"
20110914,"1,749.16",20110915,454.95,20111122,"2,521.30",20120329,"1,139.15",20110908,"19,912.82"
20110909,"1,812.93",20110914,452.3,20111121,"2,523.10",20120328,"1,137.30",20110907,"20,048.00"
20110908,"1,846.64",20110909,470.94,20111118,"2,572.50",20120327,"1,136.55",20110906,"19,710.50"
20110907,"1,833.46",20110908,475.3,20111117,"2,588.00",20120326,"1,133.25",20110905,"19,616.40"
20110906,"1,766.71",20110907,479.17,20111116,"2,639.60",20120323,"1,135.50",20110902,"20,212.91"
20110905,"1,785.83",20110906,465.35,20111115,"2,686.20",20120322,"1,133.30",20110901,"20,585.33"
20110902,"1,867.75",20110905,480.43,20111114,"2,657.20",20120321,"1,130.40",20110831,"20,534.85"
20110901,"1,880.70",20110902,494.47,20111111,"2,678.80",20120320,"1,127.85",20110830,"20,204.17"
20110831,"1,880.11",20110901,490.22,20111110,"2,625.10",20120319,"1,120.05",20110829,"19,865.11"
20110830,"1,843.82",20110831,493.44,20111109,"2,621.60",20120316,"1,125.90",20110826,"19,582.88"
20110829,"1,829.50",20110830,488.49,20111108,"2,727.50",20120315,"1,124.40",20110825,"19,752.48"
20110826,"1,778.95",20110829,483.27,20111107,"2,695.30",20120314,"1,132.95",20110824,"19,466.79"
20110825,"1,764.58",20110826,473.31,20111104,"2,686.10",20120313,"1,123.20",20110823,"19,875.53"
20110824,"1,754.78",20110825,471.5,20111103,"2,698.00",20120312,"1,123.85",20110822,"19,486.87"
20110823,"1,776.68",20110824,474.29,20111102,"2,640.00",20120309,"1,117.00",20110819,"19,399.92"
20110822,"1,710.70",20110823,479.75,20111101,"2,607.00",20120308,"1,115.45",20110818,"20,016.27"
20110819,"1,744.88",20110822,465.9,20111031,"2,684.40",20120307,"1,122.95",20110817,"20,289.03"
20110818,"1,860.58",20110819,474.65,20111028,"2,737.10",20120306,"1,124.50",20110816,"20,212.08"
20110817,"1,892.67",20110818,507.8,20111027,"2,738.60",20120305,"1,118.55",20110815,"20,260.10"
20110816,"1,879.87",20110817,506.44,20111026,"2,650.70",20120302,"1,115.50",20110812,"19,620.01"
20110812,"1,793.31",20110816,496.23,20111025,"2,638.40",20120301,"1,114.90",20110811,"19,595.14"
20110811,"1,817.44",20110812,474.15,20111024,"2,699.40",20120229,"1,119.30",20110810,"19,783.67"
20110810,"1,806.24",20110811,469.24,20111021,"2,637.50",20120228,"1,125.85",20110809,"19,330.70"
20110809,"1,801.35",20110810,453.55,20111020,"2,598.60",20120227,"1,126.15",20110808,"20,490.57"
20110808,"1,869.45",20110809,432.88,20111019,"2,604.00",20120224,"1,124.50",20110805,"20,946.14"
20110805,"1,943.75",20110808,462.69,20111018,"2,657.40",20120223,"1,127.65",20110804,"21,884.74"
20110804,"2,018.47",20110805,495.55,20111017,"2,614.90",20120222,"1,128.70",20110803,"21,992.72"
20110803,"2,066.26",20110804,522.07,20111014,"2,667.90",20120221,"1,125.55",20110802,"22,421.46"
20110802,"2,121.27",20110803,531.91,20111013,"2,620.20",20120220,"1,121.90",20110801,"22,663.37"
20110801,"2,172.31",20110802,538.06,20111012,"2,604.70",20120217,"1,126.88",,
,,20110801,544.39,20111011,"2,583.00",20120216,"1,125.95",,
,,,,20111010,"2,566.10",20120215,"1,125.15",,
,,,,20111007,"2,479.40",20120214,"1,126.30",,
,,,,20111006,"2,506.80",20120213,"1,120.20",,
,,,,20111005,"2,460.50",20120210,"1,123.50",,
,,,,20111004,"2,404.80",20120209,"1,119.05",,
,,,,20111003,"2,335.80",20120208,"1,117.65",,
,,,,20110930,"2,415.40",20120207,"1,117.50",,
,,,,20110929,"2,480.80",20120206,"1,120.50",,
,,,,20110928,"2,491.60",20120203,"1,117.00",,
,,,,20110927,"2,546.80",20120202,"1,117.15",,
,,,,20110926,"2,516.70",20120201,"1,123.60",,
,,,,20110923,"2,483.20",20120131,"1,126.20",,
,,,,20110922,"2,455.70",20120130,"1,128.25",,
,,,,20110921,"2,538.20",20120127,"1,120.75",,
,,,,20110920,"2,590.20",20120126,"1,122.50",,
,,,,20110919,"2,612.80",20120125,"1,127.55",,
,,,,20110916,"2,622.30",20120124,"1,130.05",,
,,,,20110915,"2,607.10",20120123,"1,128.15",,
,,,,20110914,"2,572.60",20120120,"1,133.50",,
,,,,20110913,"2,532.10",20120119,"1,134.40",,
,,,,20110912,"2,495.10",20120118,"1,139.10",,
,,,,20110909,"2,468.00",20120117,"1,143.75",,
,,,,20110908,"2,529.10",20120116,"1,152.00",,
,,,,20110907,"2,548.90",20120113,"1,151.35",,
,,,,20110906,"2,473.80",20120112,"1,152.45",,
,,,,20110902,"2,480.30",20120111,"1,159.55",,
,,,,20110901,"2,546.00",20120110,"1,154.55",,
,,,,20110831,"2,579.50",20120109,"1,158.05",,
,,,,20110830,"2,576.10",20120106,"1,160.50",,
,,,,20110829,"2,562.10",20120105,"1,156.05",,
,,,,20110826,"2,479.90",20120104,"1,148.35",,
,,,,20110825,"2,419.60",20120103,"1,145.70",,
,,,,20110824,"2,467.70",20120102,"1,155.15",,
,,,,20110823,"2,446.10",20111230,"1,159.25",,
,,,,20110822,"2,345.40",20111229,"1,157.00",,
,,,,20110819,"2,341.80",20111228,"1,157.50",,
,,,,20110818,"2,380.40",20111227,"1,156.15",,
,,,,20110817,"2,511.50",20111226,"1,155.00",,
,,,,20110816,"2,523.40",20111223,"1,149.50",,
,,,,20110815,"2,555.20",20111222,"1,154.50",,
,,,,20110812,"2,508.00",20111221,"1,151.30",,
,,,,20110811,"2,492.70",20111220,"1,158.00",,
,,,,20110810,"2,381.10",20111219,"1,176.25",,
,,,,20110809,"2,482.50",20111216,"1,158.65",,
,,,,20110808,"2,357.70",20111215,"1,157.25",,
,,,,20110805,"2,532.40",20111214,"1,159.00",,
,,,,20110804,"2,556.40",20111213,"1,158.00",,
,,,,20110803,"2,693.10",20111212,"1,149.70",,
,,,,20110802,"2,669.20",20111209,"1,146.80",,
,,,,20110801,"2,744.60",20111208,"1,134.05",,
,,,,,,20111207,"1,129.62",,
,,,,,,20111206,"1,129.00",,
,,,,,,20111205,"1,125.00",,
,,,,,,20111202,"1,128.50",,
,,,,,,20111201,"1,127.05",,
,,,,,,20111130,"1,140.55",,
,,,,,,20111129,"1,140.00",,
,,,,,,20111128,"1,153.00",,
,,,,,,20111125,"1,162.50",,
,,,,,,20111124,"1,155.65",,
,,,,,,20111123,"1,160.70",,
,,,,,,20111122,"1,144.65",,
,,,,,,20111121,"1,143.75",,
,,,,,,20111118,"1,139.25",,
,,,,,,20111117,"1,133.65",,
,,,,,,20111116,"1,136.65",,
,,,,,,20111115,"1,129.00",,
,,,,,,20111114,"1,127.30",,
,,,,,,20111111,"1,126.60",,
,,,,,,20111110,"1,132.35",,
,,,,,,20111109,"1,119.10",,
,,,,,,20111108,"1,114.55",,
,,,,,,20111107,"1,116.25",,
,,,,,,20111104,"1,110.75",,
,,,,,,20111103,"1,127.65",,
,,,,,,20111102,"1,122.15",,
,,,,,,20111101,"1,122.30",,
,,,,,,20111031,"1,112.35",,
,,,,,,20111028,"1,103.00",,
,,,,,,20111027,"1,106.60",,
,,,,,,20111026,"1,133.50",,
,,,,,,20111025,"1,131.05",,
,,,,,,20111024,"1,132.55",,
,,,,,,20111021,"1,147.35",,
,,,,,,20111020,"1,147.50",,
,,,,,,20111019,"1,134.00",,
,,,,,,20111018,"1,149.75",,
,,,,,,20111017,"1,148.50",,
,,,,,,20111014,"1,156.10",,
,,,,,,20111013,"1,158.75",,
,,,,,,20111012,"1,165.00",,
,,,,,,20111011,"1,171.50",,
,,,,,,20111010,"1,167.95",,
,,,,,,20111007,"1,171.00",,
,,,,,,20111006,"1,183.95",,
,,,,,,20111005,"1,187.00",,
,,,,,,20111004,"1,198.90",,
,,,,,,20111003,"1,180.50",,
,,,,,,20110930,"1,181.10",,
,,,,,,20110929,"1,174.55",,
,,,,,,20110928,"1,175.10",,
,,,,,,20110927,"1,169.80",,
,,,,,,20110926,"1,182.00",,
,,,,,,20110923,"1,165.50",,
,,,,,,20110922,"1,179.85",,
,,,,,,20110921,"1,149.85",,
,,,,,,20110920,"1,144.50",,
,,,,,,20110919,"1,139.95",,
,,,,,,20110916,"1,112.50",,
,,,,,,20110915,"1,114.00",,
,,,,,,20110914,"1,107.15",,
,,,,,,20110913,"1,077.25",,
,,,,,,20110912,"1,077.25",,
,,,,,,20110909,"1,077.50",,
,,,,,,20110908,"1,076.00",,
,,,,,,20110907,"1,069.65",,
,,,,,,20110906,"1,074.65",,
,,,,,,20110905,"1,069.60",,
,,,,,,20110902,"1,065.60",,
,,,,,,20110901,"1,064.40",,
,,,,,,20110831,"1,065.40",,
,,,,,,20110830,"1,070.85",,
,,,,,,20110829,"1,074.20",,
,,,,,,20110826,"1,080.00",,
,,,,,,20110825,"1,089.50",,
,,,,,,20110824,"1,083.50",,
,,,,,,20110823,"1,078.00",,
,,,,,,20110822,"1,083.55",,
,,,,,,20110819,"1,087.35",,
,,,,,,20110818,"1,083.30",,
,,,,,,20110817,"1,068.80",,
